b1	v	ncl
-12.766001	0.178392	2
-12.797794	0.383061	2
-12.812647	0.434290	2
-12.782252	0.434290	2
-12.846700	0.264841	2
-12.846700	0.264841	2
-12.846700	0.099984	2
-12.784416	0.066320	2
-12.835607	0.066320	2
-12.877630	0.066320	1
-12.766590	0.066320	2
-12.810959	0.066320	1
-12.814793	0.066320	1
-12.814793	0.073036	1
-12.814793	0.073036	1
-12.781236	0.073036	1
-12.707829	0.073036	1
-12.707829	0.130602	1
-12.705271	0.130602	1
-12.706754	0.091287	1
-12.788558	0.091287	1
-12.759554	0.084469	1
-12.743284	0.282894	1
-12.769986	0.282894	1
-12.873620	0.344376	1
-12.799599	0.344376	1
-12.799599	0.380992	2
-12.799599	0.380992	2
-12.876437	0.439463	1
-12.876437	0.439463	1
-12.868743	0.169496	1
-12.920580	0.169496	1
-12.920580	0.163673	1
-12.825063	0.159946	1
-12.825063	0.185653	1
-12.816285	0.185653	1
-12.800644	0.118305	1
-12.702744	0.194254	1
-12.695142	0.194254	1
-12.711412	0.194254	1
-12.768210	0.190879	1
-12.702592	0.221164	1
-12.702592	0.227624	1
-12.702592	0.227624	1
-12.748167	0.227624	1
-12.748167	0.089713	1
-12.748167	0.134988	1
-12.733726	0.214342	1
-12.733726	0.299463	1
-12.733726	0.282284	1
-12.739271	0.381492	1
-12.675427	0.188789	1
-12.675427	0.096955	1
-12.703628	0.096955	1
-12.703628	0.282644	1
-12.703628	0.282644	1
-12.710529	0.282644	1
-12.791278	0.146931	1
-12.791278	0.146931	1
-12.712922	0.146931	1
-12.712922	0.146931	1
-12.712922	0.444830	2
-12.731506	0.444830	2
-12.773306	0.208317	2
-12.799429	0.312458	2
-12.799429	0.070721	2
-12.903585	0.063683	2
-12.900125	0.063683	2
-12.900125	0.068795	2
-12.900125	0.207303	2
-12.949322	0.360427	2
-13.005602	0.150383	2
-12.927003	0.104498	2
-12.927003	0.104498	2
-12.927003	0.187430	2
-12.927003	0.187430	2
-13.000604	0.187430	2
-13.000604	0.173137	2
-13.000604	0.140015	2
-13.000604	0.055472	2
-13.000604	0.055472	2
-13.000604	0.047491	2
-13.000604	0.116033	2
-13.011503	0.143006	2
-13.011503	0.094194	2
-13.011503	0.088669	2
-13.011503	0.180887	2
-13.011503	0.180887	2
-13.011503	0.110165	2
-13.011503	0.100512	2
-13.003808	0.100512	2
-13.022495	0.100512	2
-13.022495	0.316895	2
-13.024086	0.195830	2
-13.081599	0.045077	2
-13.091222	0.074090	2
-13.091222	0.074090	2
-13.068109	0.029591	2
-13.000499	0.030986	2
-12.972996	0.276467	2
-13.028617	0.259294	2
-13.026298	0.259294	2
-12.926660	0.259294	2
-12.926660	0.184582	2
-12.926660	0.248587	2
-12.926074	0.248587	2
-12.966247	0.040676	2
-12.966247	0.248194	2
-12.994199	0.461096	2
-12.994199	0.461096	2
-12.994199	0.439668	2
-12.994199	0.508875	2
-12.994199	0.626962	2
-12.916638	0.627503	2
-12.964517	0.499217	2
-12.964517	0.338962	2
-12.970791	0.338962	2
-12.970791	0.260204	2
-13.004904	0.288799	2
-13.004904	0.288799	2
-13.010670	0.446468	2
-13.010670	0.446468	2
-12.938112	0.210783	2
-12.916518	0.176342	2
-12.916518	0.229869	2
-12.868630	0.220574	2
-12.822721	0.220574	2
-12.822721	0.242658	2
-12.788605	0.229021	2
-12.724294	0.194568	2
-12.675549	0.194568	2
-12.682899	0.030116	2
-12.682899	0.030116	2
-12.742247	0.260958	2
-12.742247	0.260958	2
-12.742247	0.143359	2
-12.742247	0.160726	1
-12.742247	0.160726	1
-12.730984	0.273445	2
-12.730984	0.414922	2
-12.730984	0.414922	2
-12.758819	0.414922	2
-12.775090	0.414922	2
-12.775090	0.401281	2
-12.803680	0.190164	2
-12.739427	0.114017	2
-12.647026	0.106439	2
-12.647026	0.021470	2
-12.647026	0.021470	1
-12.599478	0.021470	1
-12.641102	0.021470	1
-12.576948	0.021470	1
-12.576948	0.021470	1
-12.536795	0.015551	1
-12.536795	0.015551	1
-12.574300	0.015551	1
-12.556931	0.015551	1
-12.561295	0.015551	1
-12.582990	0.105055	2
-12.566838	0.106536	2
-12.566838	0.106536	1
-12.563013	0.106536	1
-12.563013	0.106536	1
-12.636687	0.053769	1
-12.729680	0.053769	1
-12.729680	0.053769	1
-12.729680	0.053769	1
-12.808806	0.053769	1
-12.808806	0.053769	1
-12.900032	0.045672	1
-12.900032	0.063976	1
-12.900032	0.063976	1
-12.900032	0.063976	1
-12.852964	0.061443	1
-12.845438	0.111632	1
-12.845438	0.111632	1
-12.744473	0.032639	1
-12.781056	0.032639	2
-12.726490	0.053479	2
-12.726490	0.053479	1
-12.697108	0.053479	1
-12.697108	0.087087	1
-12.697108	0.087087	1
-12.702083	0.087087	1
-12.737258	0.147838	1
-12.721831	0.046224	1
-12.721467	0.176704	2
-12.829378	0.203867	2
-12.864187	0.203867	2
-12.930009	0.217030	2
-12.916734	0.316280	2
-12.920747	0.316280	1
-12.968389	0.137394	1
-12.942106	0.137394	1
-13.025320	0.137394	1
-13.050693	0.079370	1
-13.050693	0.079370	1
-13.054198	0.079370	1
-13.059631	0.171758	1
-12.984126	0.171758	1
-13.102893	0.111630	1
-13.192652	0.111630	1
-13.220417	0.111630	1
-13.241356	0.111630	1
-13.263640	0.071147	1
-13.263640	0.125313	1
-13.312650	0.195546	2
-13.312650	0.198159	2
-13.312650	0.198159	2
-13.308426	0.198159	2
-13.351051	0.198159	2
-13.351051	0.136159	2
-13.330897	0.205887	2
-13.350107	0.205887	2
-13.354453	0.456767	2
-13.354453	0.456767	2
-13.387443	0.456767	2
-13.315612	0.515380	2
-13.315612	0.515380	2
-13.385220	0.515380	2
-13.407793	0.443211	2
-13.300410	0.302779	2
-13.236420	0.071191	2
-13.236420	0.362427	2
-13.236420	0.362427	2
-13.236420	0.113028	2
-13.236420	0.300811	2
-13.236420	0.386292	2
-13.235717	0.335963	2
-13.235717	0.324241	2
-13.322937	0.182125	2
-13.298333	0.061368	2
-13.298333	0.224476	2
-13.233032	0.064918	2
-13.233032	0.064918	1
-13.233032	0.064918	1
-13.166943	0.046590	1
-13.116254	0.046590	1
-13.121769	0.063496	1
-13.121769	0.069783	1
-13.056356	0.069783	1
-13.056356	0.123935	1
-13.056356	0.013354	1
-13.134060	0.013354	1
-13.193041	0.013354	1
-13.193041	0.013354	1
-13.183863	0.013354	1
-13.081524	0.013354	1
-13.081524	0.013354	1
-13.081524	0.013354	1
-13.081524	0.013354	1
-13.104626	0.013354	1
-13.084348	0.024540	1
-13.084348	0.024540	1
-13.125786	0.024540	1
-13.125786	0.048760	1
-13.067202	0.048760	2
-13.003074	0.228414	2
-13.030020	0.228414	2
-13.051046	0.205621	2
-13.051046	0.205621	2
-13.051046	0.050388	2
-13.025063	0.050388	1
-13.025063	0.050388	1
-12.927763	0.284492	2
-12.933979	0.141967	2
-12.933979	0.141967	2
-12.933979	0.177967	2
-12.906190	0.083474	2
-12.906190	0.124151	2
-12.862039	0.124151	2
-12.749321	0.124151	2
-12.749321	0.124151	1
-12.797020	0.124151	1
-12.785851	0.124151	1
-12.785851	0.029119	1
-12.785851	0.022717	1
-12.785851	0.022717	1
-12.785851	0.045954	1
-12.785851	0.223523	1
-12.785851	0.228116	1
-12.735292	0.294577	1
-12.688204	0.294577	1
-12.783881	0.294577	1
-12.875388	0.542058	1
-12.824967	0.273010	1
-12.824967	0.361970	1
-12.820019	0.361970	1
-12.864478	0.361970	1
-12.843135	0.361970	1
-12.837506	0.174315	2
-12.837506	0.314336	1
-12.837506	0.314336	1
-12.765254	0.211375	1
-12.790427	0.211375	1
-12.736440	0.156937	1
-12.717282	0.169385	1
-12.690357	0.169385	1
-12.690357	0.169385	2
-12.735583	0.169385	2
-12.735583	0.357520	2
-12.778450	0.183954	2
-12.750420	0.183954	2
-12.678194	0.126614	2
-12.678194	0.300296	2
-12.769705	0.277956	2
-12.769705	0.325851	2
-12.764737	0.267349	2
-12.764737	0.267349	2
-12.878450	0.073616	2
-12.911455	0.073616	2
-12.967904	0.332106	2
-12.967904	0.076356	2
-12.962723	0.271335	2
-12.962723	0.301679	2
-13.038420	0.476290	2
-12.927168	0.488863	2
-12.927168	0.661355	2
-12.927168	0.643975	2
-12.887643	0.344050	2
-12.887643	0.312927	2
-12.846152	0.312927	2
-12.846152	0.112749	2
-12.846152	0.112749	2
-12.846152	0.017123	2
-12.860157	0.309108	2
-12.784134	0.110371	2
-12.784134	0.123375	2
-12.814467	0.156819	2
-12.821704	0.095794	2
-12.821704	0.165771	2
-12.807216	0.165771	2
-12.794435	0.038718	2
-12.794435	0.038718	2
-12.794435	0.197024	2
-12.794435	0.197024	2
-12.821755	0.223865	2
-12.821755	0.246295	2
-12.821755	0.094090	2
-12.821755	0.094090	2
-12.821755	0.153748	2
-12.821755	0.050050	2
-12.870298	0.122824	2
-12.870298	0.027822	2
-12.901866	0.205246	2
-12.901866	0.205246	2
-12.899552	0.283224	2
-12.825530	0.014382	2
-12.823589	0.105149	2
-12.823589	0.098384	2
-12.878998	0.097281	2
-12.878998	0.197306	2
-12.811089	0.197306	2
-12.811089	0.081683	2
-12.811089	0.109606	1
-12.811089	0.109606	2
-12.849945	0.227053	2
-12.759858	0.236201	2
-12.756283	0.386367	2
-12.751568	0.386367	2
-12.755608	0.137235	2
-12.755608	0.271929	2
-12.689968	0.345159	2
-12.689968	0.345159	2
-12.689968	0.345159	2
-12.689968	0.345159	2
-12.672485	0.158289	1
-12.672485	0.158289	1
-12.672485	0.060789	2
-12.753499	0.178063	2
-12.745169	0.178063	2
-12.745169	0.358012	2
-12.731050	0.228872	2
-12.731050	0.228872	2
-12.774040	0.228872	2
-12.774040	0.318989	2
-12.774040	0.381350	2
-12.774040	0.082582	2
-12.772044	0.159040	2
-12.772044	0.080621	2
-12.829792	0.080621	2
-12.835987	0.214358	2
-12.725068	0.214358	2
-12.827960	0.263616	2
-12.827960	0.178242	2
-12.803548	0.092741	2
-12.803548	0.012511	2
-12.782962	0.012511	1
-12.792589	0.040492	1
-12.792589	0.141673	1
-12.809630	0.196607	1
-12.810475	0.196607	1
-12.821126	0.196607	1
-12.821126	0.194323	1
-12.853433	0.033005	1
-12.853433	0.033005	1
-12.896150	0.033005	1
-12.947991	0.033005	1
-12.948070	0.214315	1
-13.054915	0.025174	1
-13.054915	0.025174	1
-12.996939	0.140483	1
-13.103625	0.168479	1
-13.010626	0.223636	1
-13.010626	0.174528	1
-13.010626	0.263511	1
-13.087327	0.136613	1
-13.081709	0.089443	1
-13.020837	0.216216	1
-13.020837	0.216216	1
-13.030993	0.216216	1
-13.061648	0.123108	1
-13.100133	0.123108	1
-13.100133	0.123108	1
-13.067178	0.200207	1
-13.067178	0.112808	1
-13.067178	0.185993	1
-13.049569	0.185993	1
-12.955546	0.185993	1
-12.977554	0.286174	2
-13.033566	0.266144	1
-13.033566	0.083709	1
-13.026647	0.083709	1
-13.033811	0.068240	1
-13.090978	0.163711	2
-13.064011	0.126726	2
-13.064011	0.172522	2
-13.116813	0.222737	2
-13.159182	0.222737	2
-13.176690	0.220695	2
-13.205453	0.278382	2
-13.117081	0.301067	2
-13.117081	0.252052	2
-13.056373	0.186685	2
-13.056373	0.186685	2
-12.971927	0.306392	2
-13.003170	0.546565	2
-13.003170	0.514108	2
-13.003170	0.587176	2
-13.011649	0.858907	2
-12.984438	1.134670	2
-12.984438	1.215743	2
-12.984438	1.286959	2
-12.918948	1.150747	2
-12.918948	0.875338	2
-12.838382	0.737779	2
-12.901077	0.737779	2
-12.911381	0.640495	2
-12.911381	0.698366	2
-12.911381	0.474616	2
-12.817718	0.271826	2
-12.817718	0.246350	2
-12.841572	0.126340	2
-12.815308	0.192792	2
-12.788639	0.171410	2
-12.788639	0.171410	2
-12.722213	0.171410	2
-12.740708	0.300624	2
-12.740708	0.406650	2
-12.740708	0.406650	2
-12.740708	0.406650	2
-12.844839	0.367612	2
-12.730120	0.469024	2
-12.646598	0.469024	2
-12.646598	0.409449	2
-12.598596	0.252662	2
-12.563988	0.071118	2
-12.563988	0.084476	2
-12.629766	0.077810	2
-12.580743	0.217166	2
-12.580743	0.083412	2
-12.580743	0.147314	2
-12.574276	0.284202	2
-12.495790	0.284202	2
-12.537885	0.092880	2
-12.537885	0.181529	2
-12.640957	0.206397	2
-12.640957	0.206397	2
-12.640957	0.346764	2
-12.626412	0.462288	2
-12.690797	0.395311	2
-12.690797	0.226627	2
-12.714036	0.081136	2
-12.782689	0.224273	2
-12.783166	0.239697	2
-12.706501	0.131402	2
-12.822470	0.131402	2
-12.930160	0.131402	2
-12.936390	0.118752	2
-12.936390	0.188594	2
-13.006467	0.188594	2
-12.989902	0.161482	2
-12.948678	0.024108	2
-12.956078	0.024108	2
-12.956078	0.298916	2
-12.951038	0.022357	2
-12.913631	0.253293	2
-12.827662	0.143474	2
-12.827662	0.212217	2
-12.903080	0.060764	2
-12.903080	0.232623	2
-12.903080	0.426008	2
-12.903080	0.367304	2
-12.995806	0.439841	2
-12.995806	0.163377	2
-13.048029	0.170980	2
-13.048029	0.170980	2
-13.021175	0.248661	2
-13.021107	0.384604	2
-13.103123	0.234558	2
-13.107038	0.030783	2
-13.107038	0.202148	2
-13.144552	0.082008	2
-13.144552	0.162341	2
-13.126461	0.260978	2
-13.126461	0.255013	2
-13.040335	0.247861	2
-13.040335	0.192072	2
-13.072055	0.192072	2
-13.072055	0.474380	2
-13.189213	0.500489	2
-13.205871	0.500489	2
-13.205871	0.222541	2
-13.205871	0.195538	2
-13.205871	0.205704	2
-13.205871	0.343668	2
-13.205871	0.343668	2
-13.205871	0.352406	2
-13.122584	0.106916	2
-13.026386	0.390201	2
-13.031036	0.390201	2
-13.031036	0.610846	2
-13.060929	0.610846	2
-13.100419	0.351430	2
-13.100419	0.152377	2
-13.100419	0.064835	2
-13.148322	0.354237	2
-13.129408	0.410922	2
-13.129408	0.335896	2
-13.129408	0.389912	2
-13.129408	0.387663	2
-13.124528	0.387663	2
-13.124528	0.332932	2
-13.153559	0.055249	2
-13.242043	0.084129	2
-13.198700	0.157757	2
-13.230357	0.029108	2
-13.342030	0.102264	2
-13.360506	0.102264	2
-13.360506	0.105799	2
-13.395520	0.081045	2
-13.380428	0.159277	2
-13.380428	0.199193	2
-13.380428	0.149321	2
-13.357580	0.149321	2
-13.283228	0.149321	2
-13.239607	0.149321	2
-13.239607	0.302055	2
-13.224992	0.302055	2
-13.224992	0.302055	2
-13.207582	0.551301	2
-13.235326	0.551301	2
-13.301972	0.581261	2
-13.301972	0.488682	2
-13.366451	0.551377	2
-13.405814	0.551377	2
-13.405814	0.551377	2
-13.405814	0.551377	2
-13.364437	0.551377	2
-13.364437	0.464660	2
-13.386468	0.464660	2
-13.416557	0.610695	2
-13.416557	0.864647	2
-13.533497	0.786712	2
-13.533497	0.897832	2
-13.573701	0.774862	2
-13.573701	0.524664	2
-13.686143	0.595670	2
-13.686143	0.352810	2
-13.666007	0.277029	2
-13.666007	0.066422	2
-13.666007	0.360893	2
-13.586460	0.360893	2
-13.586460	0.360893	2
-13.653712	0.270475	2
-13.590486	0.215984	2
-13.507082	0.420132	2
-13.392522	0.535289	2
-13.449219	0.535289	2
-13.449219	0.535289	2
-13.449219	0.535289	2
-13.449219	0.261672	2
-13.563950	0.433826	2
-13.563950	0.388587	2
-13.613163	0.388587	2
-13.613163	0.487904	2
-13.613163	0.387289	2
-13.613163	0.108933	2
-13.613163	0.076792	2
-13.613163	0.076792	2
-13.613163	0.140096	2
-13.524633	0.201302	2
-13.524633	0.081982	2
-13.538044	0.081982	2
-13.577588	0.068637	2
-13.508791	0.068637	2
-13.508791	0.198472	2
-13.508791	0.208838	2
-13.440127	0.208838	2
-13.343694	0.208838	2
-13.326852	0.232846	2
-13.360712	0.290418	2
-13.385961	0.290418	2
-13.385961	0.292942	2
-13.267417	0.292942	2
-13.350753	0.208586	2
-13.352073	0.208586	2
-13.352073	0.020690	2
-13.352073	0.295988	2
-13.298557	0.229517	2
-13.298557	0.265669	2
-13.298557	0.265669	2
-13.242879	0.265669	2
-13.242879	0.123473	2
-13.328838	0.123473	2
-13.242422	0.214538	2
-13.354796	0.241210	2
-13.354796	0.028195	2
-13.354796	0.152734	2
-13.354796	0.342945	2
-13.261019	0.191533	2
-13.261019	0.241502	2
-13.360253	0.160890	2
-13.360253	0.166027	2
-13.360253	0.086148	2
-13.372817	0.160444	2
-13.376429	0.160444	2
-13.341114	0.160444	2
-13.341114	0.160444	2
-13.341114	0.092077	2
-13.353498	0.047411	2
-13.366383	0.202695	2
-13.449933	0.169247	2
-13.497417	0.169247	2
-13.513788	0.181695	2
-13.455657	0.067554	2
-13.403733	0.209321	2
-13.446554	0.208448	2
-13.400155	0.132967	2
-13.400155	0.132967	2
-13.306271	0.302438	2
-13.351398	0.242171	2
-13.345478	0.129603	2
-13.396572	0.129603	2
-13.406368	0.129603	2
-13.441322	0.039535	2
-13.441322	0.039535	2
-13.441322	0.224021	2
-13.441322	0.224021	2
-13.443855	0.477784	2
-13.368746	0.466580	2
-13.334877	0.343740	2
-13.334877	0.208769	2
-13.334877	0.147730	2
-13.431956	0.297960	2
-13.431956	0.297960	2
-13.415026	0.288857	2
-13.482403	0.288857	2
-13.482403	0.288857	2
-13.482403	0.259108	2
-13.412296	0.067534	2
-13.412296	0.067534	2
-13.322936	0.091199	2
-13.322936	0.091199	2
-13.322936	0.091199	2
-13.322936	0.091199	2
-13.308784	0.243343	2
-13.308784	0.371832	2
-13.308784	0.212373	2
-13.308784	0.444526	2
-13.321350	0.431992	2
-13.345878	0.440554	2
-13.345878	0.162103	2
-13.322133	0.218609	2
-13.347499	0.405259	2
-13.326449	0.204779	2
-13.326449	0.204779	2
-13.439987	0.081978	2
-13.323639	0.092967	2
-13.323639	0.092967	2
-13.226338	0.092967	2
-13.200253	0.092967	2
-13.200253	0.092967	2
-13.145991	0.168683	2
-13.145991	0.168683	2
-13.145991	0.084860	2
-13.145991	0.097799	2
-13.143550	0.039934	2
-13.168977	0.262928	2
-13.168977	0.360719	2
-13.168977	0.360719	2
-13.168977	0.476635	2
-13.168977	0.220046	2
-13.168977	0.220046	2
-13.168977	0.270418	2
-13.168977	0.276238	2
-13.220536	0.276238	2
-13.229823	0.154836	2
-13.229823	0.154836	2
-13.218545	0.154836	2
-13.218545	0.154836	2
-13.317621	0.154836	2
-13.317621	0.089123	2
-13.329785	0.242324	2
-13.355856	0.341972	2
-13.355856	0.080064	2
-13.355856	0.271473	2
-13.300608	0.290293	2
-13.300608	0.155853	2
-13.300608	0.060695	2
-13.300608	0.150934	2
-13.313098	0.104526	2
-13.313098	0.104526	2
-13.313098	0.128953	1
-13.277250	0.128953	1
-13.277250	0.128953	1
-13.256596	0.127130	1
-13.256596	0.105001	1
-13.187668	0.105001	1
-13.187668	0.105001	1
-13.138649	0.105001	1
-13.138649	0.105001	1
-13.109406	0.054438	1
-13.040047	0.054438	1
-13.040047	0.025687	1
-13.053372	0.025687	1
-13.053372	0.042609	1
-13.066997	0.027809	1
-13.066997	0.027809	1
-13.066997	0.027809	2
-13.024663	0.241182	2
-13.033882	0.154890	2
-13.048191	0.187090	1
-13.048191	0.074840	1
-13.048191	0.074840	1
-13.019424	0.078475	1
-13.000415	0.078475	1
-13.000415	0.078475	1
-13.000415	0.078475	1
-13.000415	0.078475	1
-13.032142	0.049309	1
-12.917290	0.036956	1
-12.987947	0.036956	1
-13.054350	0.036956	1
-13.054350	0.036956	1
-13.054350	0.118982	1
-13.090791	0.118982	1
-13.190924	0.017967	2
-13.190924	0.059235	2
-13.082760	0.059235	1
-13.068273	0.267559	1
-13.068273	0.214052	1
-12.966513	0.214052	1
-12.942254	0.214052	1
-12.952642	0.161674	1
-12.982971	0.161674	1
-12.982971	0.161674	1
-12.933194	0.161674	2
-12.933194	0.261140	2
-12.933194	0.224289	2
-12.933194	0.326570	2
-12.857882	0.326570	2
-12.759630	0.195258	2
-12.827172	0.418085	2
-12.848261	0.418085	2
-12.878405	0.418085	2
-12.928817	0.418085	2
-12.928817	0.418085	2
-12.928817	0.372353	2
-12.936062	0.257406	2
-12.936062	0.323559	2
-12.936062	0.386742	2
-12.922341	0.362950	2
-13.034145	0.064013	2
-13.034145	0.070163	2
-13.090201	0.061214	2
-13.092797	0.182912	2
-13.092698	0.182912	2
-13.043308	0.159554	2
-13.043308	0.088875	2
-12.972110	0.088875	2
-12.908600	0.088875	2
-12.800391	0.088875	2
-12.800391	0.219991	2
-12.785481	0.219991	2
-12.863250	0.479606	2
-12.870832	0.363424	2
-12.870832	0.168103	2
-12.870832	0.168103	2
-12.870832	0.168103	2
-12.870832	0.168103	2
-12.870832	0.463364	2
-12.872832	0.577459	2
-12.897954	0.477971	2
-12.855885	0.477971	2
-12.855885	0.314170	2
-12.939043	0.487406	2
-12.939043	0.783624	2
-12.871557	0.769488	2
-12.861203	0.620586	2
-12.863471	0.693267	2
-12.964636	0.413165	2
-12.994555	0.413165	2
-12.973641	0.357341	2
-12.973641	0.096962	2
-12.973641	0.070029	2
-12.931856	0.070029	2
-13.011984	0.070029	2
-13.011984	0.137035	2
-13.072018	0.137035	2
-13.136098	0.117334	2
-13.162170	0.117334	2
-13.162170	0.141848	2
-13.162170	0.079918	2
-13.162170	0.177846	2
-13.162170	0.069585	2
-13.152950	0.257583	2
-13.168912	0.257583	2
-13.168912	0.089594	2
-13.168912	0.145355	2
-13.168912	0.120650	2
-13.129964	0.136739	2
-13.129964	0.294812	2
-13.129964	0.270832	2
-13.231056	0.261576	2
-13.231056	0.433759	2
-13.195715	0.437156	2
-13.195715	0.437156	2
-13.237026	0.267377	2
-13.184523	0.144839	2
-13.184523	0.105944	2
-13.227466	0.105944	2
-13.227466	0.105944	2
-13.140507	0.205541	2
-13.138549	0.284356	2
-13.061016	0.284356	2
-13.061016	0.284356	2
-13.148843	0.188447	2
-13.082445	0.096474	2
-13.036689	0.164354	2
-13.036689	0.164354	2
-13.036689	0.164354	2
-13.045645	0.290451	2
-12.950104	0.191516	2
-12.878696	0.191516	2
-12.812028	0.191516	2
-12.824587	0.270866	2
-12.799539	0.415637	2
-12.725142	0.570592	2
-12.725142	0.776383	2
-12.742302	0.517935	2
-12.742302	0.517935	2
-12.771228	0.473482	2
-12.771228	0.536051	2
-12.654654	0.536051	2
-12.730777	0.732059	2
-12.828686	0.493243	2
-12.828686	0.338981	2
-12.861051	0.471123	2
-12.861051	0.471123	2
-12.844373	0.471123	2
-12.920633	0.471546	2
-13.037475	0.367829	2
-13.111393	0.610818	2
-13.111393	0.610818	2
-13.111393	0.388780	2
-13.111393	0.388780	2
-13.087972	0.305386	2
-13.089389	0.127065	2
-13.068884	0.127065	1
-13.043157	0.092296	1
-13.043157	0.092296	1
-13.096890	0.134265	1
-13.143743	0.096492	1
-13.182176	0.096492	1
-13.140903	0.072380	1
-13.098545	0.206735	2
-13.138320	0.206735	2
-13.127087	0.253613	2
-13.163100	0.253613	2
-13.117347	0.253613	2
-13.128917	0.253613	2
-13.141737	0.253613	2
-13.040840	0.384689	2
-12.995083	0.384689	2
-12.995416	0.229242	2
-12.995416	0.229242	2
-12.995416	0.169516	2
-13.054014	0.169516	2
-13.079229	0.113137	2
-13.133064	0.094166	2
-13.033795	0.094166	2
-13.033795	0.094166	2
-13.090568	0.130578	2
-13.066112	0.150153	2
-13.162591	0.014427	2
-13.162591	0.304756	2
-13.262194	0.319797	2
-13.346287	0.570893	2
-13.437289	0.570893	2
-13.464374	0.407129	2
-13.464374	0.283185	2
-13.436003	0.182904	2
-13.339417	0.098901	2
-13.326847	0.036181	2
-13.434944	0.029616	2
-13.434944	0.018076	2
-13.434944	0.028040	1
-13.443618	0.015761	1
-13.462228	0.015761	1
-13.426277	0.126305	1
-13.429497	0.116931	1
-13.549282	0.124308	1
-13.549282	0.124308	1
-13.500323	0.150695	1
-13.380608	0.150695	1
-13.419907	0.101087	1
-13.419907	0.101087	1
-13.419907	0.101087	1
-13.510013	0.101087	1
-13.542692	0.101087	1
-13.560148	0.183644	1
-13.567856	0.149909	1
-13.543066	0.149909	1
-13.557904	0.102459	1
-13.569994	0.021124	1
-13.596963	0.100307	1
-13.596963	0.015950	1
-13.664601	0.015950	1
-13.668297	0.015950	1
-13.668297	0.015950	1
-13.633216	0.103282	1
-13.633216	0.041847	1
-13.633216	0.041847	1
-13.583311	0.164129	2
-13.674050	0.247281	2
-13.674050	0.332979	2
-13.592782	0.332979	2
-13.592782	0.454072	2
-13.592782	0.454072	2
-13.712660	0.194660	2
-13.612653	0.267725	2
-13.686043	0.267725	2
-13.583773	0.053225	2
-13.567310	0.159585	2
-13.523280	0.047925	2
-13.523280	0.047925	2
-13.523280	0.188877	2
-13.540192	0.101965	2
-13.499175	0.101965	2
-13.592541	0.116589	2
-13.592541	0.227024	2
-13.592541	0.149070	2
-13.524011	0.130972	2
-13.490662	0.113683	2
-13.494479	0.118255	2
-13.453912	0.373539	2
-13.453912	0.172532	2
-13.453912	0.180977	2
-13.372422	0.180977	2
